Rating,cleaned_text_str
1,place serf authentic mughlai dish modern twist try mughlai paratha stuffed chicken sip irani chai
1,place brings vintage feel ambiance adorable wall frame vintage decor tried alfredo pasta fried chicken topping tasted good service fine
1,vibrant color delicious food place want lift spirit combination raw retro ambience leave mesmerized immerse zesty food variety lot offer forget try potato finger
1,visited place irani chai visit hyderabad small cafe nice cozy interior irani chai made perfection got strong sweet milky tea one chai glass service great!
1,dish tried keema pav baida roti food pretty good mean tasted better keema pav also good notbhrrst good baida roti pretty interesting taste staff welcoming ambience pretty great
1,went place expecting much menu threw seemed overpriced ordered irani chai mawa cup cake begin really good! followed barbecue mushroom club chicken sandwich sandwich filling delicious topped another round irani chai place old worldly feel old poster transistor old tv etc yo take good old time also old bollywood song add charm great place cup tea snacks!
1,looking nice evening chai something go one really good option located gachibowli main raod nice small cafe interior give feeling hangout place millennials come sit relax tea engage hearty conversation office financial district one take probably hour visit place would definitely recommend item tea tea lover hence never get keema pav good irani onion samosa definitely recommend bun maska dip tea enjoy overall nice place visited leasure overall food ambiance value money
1,veg puff number time karachi cafe never disappointed everything fresh tasty downside sandwich burger reheated served menu item available afternoon get pretty quickly usually call check visit place
1,vintage themed cafe legendry karachi bakery soothing ambience poster advertisement old movie scene hanging framed wall liked old time television telephone sound tape also add decor food variety offer something related quick bite dum ki chai soo refreshing one could compared kadak chai visit may uplift mood ! overall good experience
1,retro themed cafe cozy u get lost reading ur fav book corner table indulging retro music!! u can’t help shake leg famous irani chai thr richness milk u need gloomy day stylish chicken sandwich must try perfectly grilled chicken don’t try item marked must try actually one doesn’t taste good sweet note u must try victoria cake slice blueberry cheese cake
0,really bad experience karachi cafe visited place lot hope rating review really good ordered ginger tea irani tea osmania biscuit unfortunately like anything offered even tea good pricing really high ok paying r bad cup tea sorry folk guy need improve
0,retro theme ambience classic didnt like food average even ordered ferrero rocher shake would rate
